date,year,admin1,market,category,commodity,unit,price,currency
2016-10-15,2016,Chin,Matupi,non-food,Fuel (diesel),L,1058.0,MMK
2016-10-15,2016,Chin,Matupi,non-food,"Wage (non-qualified labour, non-agricultural)",Day,6300.0,MMK
2016-10-15,2016,Chin,Matupi,oil and fats,Oil (palm),L,1837.0,MMK
2016-10-15,2016,Chin,Matupi,pulses and nuts,Pulses,KG,1735.0,MMK
2016-10-15,2016,Kachin,Bhamo,cereals and tubers,Rice (low quality),KG,611.0,MMK
2016-10-15,2016,Kachin,Bhamo,miscellaneous food,Salt,KG,306.0,MMK
2016-10-15,2016,Kachin,Bhamo,non-food,"Wage (non-qualified labour, non-agricultural)",Day,4000.0,MMK
2016-10-15,2016,Kachin,Bhamo,pulses and nuts,Pulses,KG,1880.0,MMK
2016-10-15,2016,Kachin,Mansi,cereals and tubers,Rice (low quality),KG,611.0,MMK
2016-10-15,2016,Kachin,Mansi,miscellaneous food,Salt,KG,276.0,MMK
2016-10-15,2016,Kachin,Mansi,non-food,Fuel (diesel),L,992.0,MMK
2016-10-15,2016,Kachin,Mansi,pulses and nuts,Pulses,KG,1198.0,MMK
2016-10-15,2016,Kachin,Momauk,cereals and tubers,Rice (low quality),KG,828.0,MMK
2016-10-15,2016,Kachin,Momauk,non-food,"Wage (non-qualified labour, non-agricultural)",Day,7000.0,MMK
2016-10-15,2016,Kachin,Momauk,oil and fats,Oil (palm),L,2415.0,MMK
2016-10-15,2016,Kachin,Momauk,pulses and nuts,Pulses,KG,1749.0,MMK
2016-10-15,2016,Kachin,Shwegu,non-food,Fuel (diesel),L,794.0,MMK
2016-10-15,2016,Kachin,Shwegu,non-food,"Wage (non-qualified labour, non-agricultural)",Day,4000.0,MMK
2016-10-15,2016,Kachin,Shwegu,oil and fats,Oil (palm),L,1531.0,MMK
2016-10-15,2016,Kachin,Wai Maw,cereals and tubers,Rice (low quality),KG,705.0,MMK
2016-10-15,2016,Kachin,Wai Maw,miscellaneous food,Salt,KG,306.0,MMK
2016-10-15,2016,Kachin,Wai Maw,non-food,Fuel (diesel),L,688.0,MMK
2016-10-15,2016,Kachin,Wai Maw,non-food,"Wage (non-qualified labour, non-agricultural)",Day,5000.0,MMK
2016-10-15,2016,Magway,Magway,miscellaneous food,Salt,KG,184.0,MMK
2016-10-15,2016,Magway,Magway,non-food,Fuel (diesel),L,794.0,MMK
2016-10-15,2016,Magway,Pakokku Myo Ma Market,non-food,Fuel (diesel),L,794.0,MMK
2016-10-15,2016,Magway,Pakokku Myo Ma Market,non-food,"Wage (non-qualified labour, non-agricultural)",Day,5000.0,MMK
2016-10-15,2016,Magway,Pakokku Myo Ma Market,pulses and nuts,Chickpeas (local),KG,1604.0,MMK
2016-10-15,2016,Magway,Yaesagyo,cereals and tubers,Rice (low quality),KG,566.0,MMK
2016-10-15,2016,Magway,Yaesagyo,non-food,Fuel (diesel),L,661.0,MMK
2016-10-15,2016,Magway,Yaesagyo,non-food,"Wage (non-qualified labour, non-agricultural)",Day,5000.0,MMK
2016-10-15,2016,Magway,Yaesagyo,oil and fats,"Oil (mixed, imported)",L,1840.0,MMK
2016-10-15,2016,Rakhine,Buthidaung,non-food,Fuel (diesel),L,767.0,MMK
2016-10-15,2016,Rakhine,Buthidaung,non-food,"Wage (non-qualified labour, non-agricultural)",Day,5000.0,MMK
2016-10-15,2016,Rakhine,Buthidaung,pulses and nuts,Pulses,KG,1733.0,MMK
2016-10-15,2016,Rakhine,Maungdaw,cereals and tubers,Rice (low quality),KG,500.0,MMK
2016-10-15,2016,Rakhine,Maungdaw,oil and fats,Oil (palm),L,1620.0,MMK
2016-10-15,2016,Rakhine,Maungdaw,pulses and nuts,Pulses,KG,2040.0,MMK
2016-10-15,2016,Rakhine,Rathedaung,cereals and tubers,Rice (low quality),KG,433.0,MMK
2016-10-15,2016,Rakhine,Rathedaung,miscellaneous food,Salt,KG,140.0,MMK
2016-10-15,2016,Rakhine,Rathedaung,non-food,Fuel (diesel),L,767.0,MMK
2016-10-15,2016,Rakhine,Rathedaung,non-food,"Wage (non-qualified labour, non-agricultural)",Day,5000.0,MMK
2016-10-15,2016,Rakhine,Rathedaung,oil and fats,Oil (palm),L,1200.0,MMK
2016-10-15,2016,Sagaing,Kalay,non-food,Fuel (diesel),L,793.0,MMK
2016-10-15,2016,Sagaing,Kalay,non-food,"Wage (non-qualified labour, non-agricultural)",Day,6000.0,MMK
2016-10-15,2016,Shan (North),Ai Cheng,cereals and tubers,Rice (low quality),KG,837.0,MMK
2016-10-15,2016,Shan (North),Ban Wai,cereals and tubers,Rice (low quality),KG,744.0,MMK
2016-10-15,2016,Shan (North),Ban Wai,miscellaneous food,Salt,KG,744.0,MMK
2016-10-15,2016,Shan (North),Ban Wai,non-food,Fuel (diesel),L,1153.0,MMK
2016-10-15,2016,Shan (North),Ban Wai,non-food,"Wage (non-qualified labour, non-agricultural)",Day,14880.0,MMK
2016-10-15,2016,Shan (North),Ban Wai,pulses and nuts,Pulses,KG,2976.0,MMK
2016-10-15,2016,Shan (North),Kaung Ming Sang,cereals and tubers,Rice (low quality),KG,837.0,MMK
2016-10-15,2016,Shan (North),Kaung Ming Sang,miscellaneous food,Salt,KG,744.0,MMK
2016-10-15,2016,Shan (North),Kaung Ming Sang,non-food,Fuel (diesel),L,1265.0,MMK
2016-10-15,2016,Shan (North),Kaung Ming Sang,pulses and nuts,Pulses,KG,744.0,MMK
2016-10-15,2016,Shan (North),Long Tan,miscellaneous food,Salt,KG,744.0,MMK
2016-10-15,2016,Shan (North),Long Tan,non-food,"Wage (non-qualified labour, non-agricultural)",Day,14880.0,MMK
2016-10-15,2016,Shan (North),Long Tan,oil and fats,Oil (palm),L,1860.0,MMK
2016-10-15,2016,Shan (North),Long Tan,pulses and nuts,Pulses,KG,744.0,MMK
2016-10-15,2016,Shan (North),Wang Leng,miscellaneous food,Salt,KG,558.0,MMK
2016-10-15,2016,Shan (North),Wang Leng,non-food,"Wage (non-qualified labour, non-agricultural)",Day,9300.0,MMK
2016-10-15,2016,Shan (North),Lashio Market,miscellaneous food,Salt,KG,306.0,MMK
2016-10-15,2016,Shan (North),Lashio Market,oil and fats,"Oil (mixed, imported)",L,1865.0,MMK
2016-10-15,2016,Shan (North),Lashio Market,pulses and nuts,Chickpeas (local),KG,1864.0,MMK
2016-10-15,2016,Shan (North),Tangyan,miscellaneous food,Salt,KG,306.0,MMK
2016-10-15,2016,Shan (North),Tangyan,non-food,"Wage (non-qualified labour, non-agricultural)",Day,4000.0,MMK
2016-10-15,2016,Shan (North),Tangyan,pulses and nuts,Chickpeas (local),KG,1532.0,MMK
2016-10-15,2016,Shan (North),Pang Kham,cereals and tubers,Rice (low quality),KG,744.0,MMK
2016-10-15,2016,Shan (North),Pang Kham,miscellaneous food,Salt,KG,744.0,MMK
2016-10-15,2016,Shan (North),Pang Kham,non-food,"Wage (non-qualified labour, non-agricultural)",Day,13020.0,MMK
2016-10-15,2016,Shan (North),Pang Yang,cereals and tubers,Rice (low quality),KG,744.0,MMK
2016-10-15,2016,Shan (North),Pang Yang,non-food,Fuel (diesel),L,1860.0,MMK
2016-10-15,2016,Shan (North),Pang Yang,non-food,"Wage (non-qualified labour, non-agricultural)",Day,9300.0,MMK
2016-10-15,2016,Shan (North),Pang Yang,oil and fats,Oil (palm),L,1860.0,MMK
2016-10-15,2016,Shan (North),Ying Phan,cereals and tubers,Rice (low quality),KG,930.0,MMK
2016-10-15,2016,Shan (North),Ying Phan,miscellaneous food,Salt,KG,558.0,MMK
2016-10-15,2016,Shan (North),Ying Phan,non-food,Fuel (diesel),L,1395.0,MMK
2016-10-15,2016,Shan (North),Ying Phan,non-food,"Wage (non-qualified labour, non-agricultural)",Day,5580.0,MMK
2016-10-15,2016,Shan (North),Ying Phan,oil and fats,Oil (palm),L,1674.0,MMK
2016-10-15,2016,Shan (North),Kutkai,miscellaneous food,Salt,KG,530.0,MMK
2016-10-15,2016,Shan (North),Kutkai,non-food,Fuel (diesel),L,875.0,MMK
2016-10-15,2016,Shan (North),Kutkai,non-food,"Wage (non-qualified labour, non-agricultural)",Day,5700.0,MMK
2016-10-15,2016,Shan (North),Kutkai,pulses and nuts,Chickpeas (local),KG,1814.0,MMK
2016-10-15,2016,Shan (North),Nam Kam,miscellaneous food,Salt,KG,611.0,MMK
2016-10-15,2016,Shan (North),Nam Kam,non-food,Fuel (diesel),L,1000.0,MMK
2016-10-15,2016,Yangon,Yangon,cereals and tubers,Rice (Emata),KG,327.73,MMK
2016-10-15,2016,Yangon,Yangon,pulses and nuts,Chickpeas,1.6 KG,2800.0,MMK
2016-11-15,2016,Chin,Tedim Municipal Market,cereals and tubers,Rice (low quality),KG,640.0,MMK
2016-11-15,2016,Chin,Tedim Municipal Market,non-food,Fuel (diesel),L,767.0,MMK
2016-11-15,2016,Chin,Tedim Municipal Market,non-food,"Wage (non-qualified labour, non-agricultural)",Day,6000.0,MMK
2016-11-15,2016,Chin,Tedim Municipal Market,oil and fats,Oil (palm),L,2450.0,MMK
2016-11-15,2016,Chin,Tedim Municipal Market,pulses and nuts,Pulses,KG,1531.0,MMK
2016-11-15,2016,Chin,Tonzang,cereals and tubers,Rice (low quality),KG,500.0,MMK
2016-11-15,2016,Chin,Tonzang,miscellaneous food,Salt,KG,184.0,MMK
2016-11-15,2016,Chin,Tonzang,non-food,Fuel (diesel),L,926.0,MMK
2016-11-15,2016,Chin,Tonzang,non-food,"Wage (non-qualified labour, non-agricultural)",Day,6000.0,MMK
2016-11-15,2016,Chin,Tonzang,oil and fats,Oil (palm),L,2450.0,MMK
2016-11-15,2016,Chin,Tonzang,pulses and nuts,Pulses,KG,2082.0,MMK
2016-11-15,2016,Chin,Hakha Myoma Market,miscellaneous food,Salt,KG,184.0,MMK
2016-11-15,2016,Chin,Hakha Myoma Market,non-food,Fuel (diesel),L,925.0,MMK
2016-11-15,2016,Chin,Hakha Myoma Market,pulses and nuts,Pulses,KG,1837.0,MMK
2016-11-15,2016,Chin,Thantlang,miscellaneous food,Salt,KG,184.0,MMK
2016-11-15,2016,Chin,Thantlang,non-food,Fuel (diesel),L,1323.0,MMK
2016-11-15,2016,Chin,Thantlang,non-food,"Wage (non-qualified labour, non-agricultural)",Day,12000.0,MMK
2016-11-15,2016,Chin,Thantlang,oil and fats,Oil (palm),L,2450.0,MMK
2016-11-15,2016,Chin,Thantlang,pulses and nuts,Pulses,KG,1837.0,MMK
2016-11-15,2016,Chin,Matupi,non-food,Fuel (diesel),L,1058.0,MMK
2016-11-15,2016,Chin,Matupi,non-food,"Wage (non-qualified labour, non-agricultural)",Day,6300.0,MMK
2016-11-15,2016,Chin,Matupi,oil and fats,Oil (palm),L,1776.0,MMK
2016-11-15,2016,Chin,Matupi,pulses and nuts,Pulses,KG,1735.0,MMK
2016-11-15,2016,Kachin,Bhamo,miscellaneous food,Salt,KG,306.0,MMK
2016-11-15,2016,Kachin,Bhamo,non-food,"Wage (non-qualified labour, non-agricultural)",Day,4000.0,MMK
2016-11-15,2016,Kachin,Bhamo,oil and fats,Oil (palm),L,1837.0,MMK
2016-11-15,2016,Kachin,Bhamo,pulses and nuts,Pulses,KG,1880.0,MMK
2016-11-15,2016,Kachin,Mansi,cereals and tubers,Rice (low quality),KG,611.0,MMK
2016-11-15,2016,Kachin,Mansi,miscellaneous food,Salt,KG,276.0,MMK
2016-11-15,2016,Kachin,Mansi,non-food,Fuel (diesel),L,992.0,MMK
2016-11-15,2016,Kachin,Mansi,oil and fats,Oil (palm),L,1715.0,MMK
2016-11-15,2016,Kachin,Mansi,pulses and nuts,Pulses,KG,1200.0,MMK
2016-11-15,2016,Kachin,Momauk,cereals and tubers,Rice (low quality),KG,837.0,MMK
2016-11-15,2016,Kachin,Momauk,miscellaneous food,Salt,KG,442.0,MMK
2016-11-15,2016,Kachin,Momauk,non-food,Fuel (diesel),L,996.0,MMK
2016-11-15,2016,Kachin,Momauk,non-food,"Wage (non-qualified labour, non-agricultural)",Day,7200.0,MMK
2016-11-15,2016,Kachin,Shwegu,cereals and tubers,Rice (low quality),KG,611.0,MMK
2016-11-15,2016,Kachin,Shwegu,non-food,Fuel (diesel),L,794.0,MMK
2016-11-15,2016,Kachin,Shwegu,pulses and nuts,Pulses,KG,705.0,MMK
2016-11-15,2016,Kachin,Wai Maw,cereals and tubers,Rice (low quality),KG,752.0,MMK
2016-11-15,2016,Kachin,Wai Maw,miscellaneous food,Salt,KG,306.0,MMK
2016-11-15,2016,Kachin,Wai Maw,non-food,"Wage (non-qualified labour, non-agricultural)",Day,5000.0,MMK
2016-11-15,2016,Kachin,Wai Maw,pulses and nuts,Pulses,KG,1880.0,MMK
2016-11-15,2016,Magway,Magway,cereals and tubers,Rice (low quality),KG,708.0,MMK
